OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
353,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
354,-20.341835916042328,0.9506216049194336,True,44.04431915283203,-28.29962723985128,,,0
355,,,False,44.04770660400391,,,,0
356,,,False,44.04770660400391,,,,0
357,,,False,44.04770660400391,,,,0
358,,,False,44.04770660400391,,,,0
359,,,False,44.04770660400391,,,,0
360,,,False,44.04770660400391,,,,0
361,,,False,44.04809188842773,,,,0
362,,,False,44.04809188842773,,,,0
363,,,False,44.04809188842773,,,,0
364,,,False,44.04809188842773,,,,0
365,,,False,43.83182907104492,,,,0
366,,,False,44.04809188842773,,,,0
367,,,False,44.04809188842773,,,,0
368,,,False,44.04809188842773,,,,0
369,,,False,43.83182907104492,,,,0
370,,,False,43.83182907104492,,,,0
371,,,False,44.04809188842773,,,,0
372,,,False,44.04798126220703,,,,0
373,,,False,44.05186080932617,,,,0
374,,,False,44.05186080932617,,,,0
375,,,False,44.05186080932617,,,,0
376,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
377,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
378,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
379,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
380,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
381,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
382,-40.47925397753716,0.9274175763130188,True,44.05469131469727,-56.32473040686271,,,0
383,-40.47925397753716,0.9274175763130188,True,44.05469131469727,-56.32473040686271,,,0
384,-40.47925397753716,0.9274175763130188,True,44.05469131469727,-56.32473040686271,,,0
385,,,False,44.05152893066406,,,,0
386,,,False,44.05152893066406,,,,0
387,,,False,44.05223846435547,,,,0
388,,,False,44.05223846435547,,,,0
389,,,False,44.05223846435547,,,,0
390,,,False,44.05223846435547,,,,0
391,,,False,44.05186080932617,,,,0
392,,,False,44.05186080932617,,,,0
393,,,False,44.05186080932617,,,,0
394,,,False,44.05186080932617,,,,0
395,,,False,44.05186080932617,,,,0
396,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
397,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
398,,,False,44.06232070922852,,,,0
399,-32.240286469459534,0.9383529424667358,True,44.055206298828125,-44.8610351566575,,,0
400,,,False,44.06232070922852,,,,0
401,,,False,44.06232070922852,,,,0
402,,,False,44.02997589111328,,,,0
403,5.289858672767878,0.9626561403274536,True,44.03295516967773,7.357857002410398,,,0
404,,,False,44.06232070922852,,,,0
405,5.289858672767878,0.9626561403274536,True,44.03295516967773,7.357857002410398,,,0
406,,,False,44.06232070922852,,,,0
407,,,False,44.06943130493164,,,,0
408,9.137865155935287,0.9305071830749512,True,44.03721618652344,12.711103265397572,1.248176097869873,6.01,1
409,,,False,44.06943130493164,,,,0
410,9.137865155935287,0.9305071830749512,True,44.03721618652344,12.711103265397572,1.248176097869873,6.01,1
411,9.137865155935287,0.9305071830749512,True,44.03721618652344,12.711103265397572,1.248176097869873,6.01,1
412,,,False,44.07413864135742,,,,0
413,,,False,44.07413864135742,,,,0
